

ساعتين_ودرجين	B-Dep_hour
مالا	I-Dep_hour
ساعتين_ودرجين	B-Dep_hour
مالا	O


ساعتين_ودرجين	B-Dep_hour


تونس	B-Destination


سلام_عليكم	B-Begin_Greeting


بالله	B-Politenesse
نحب	B-Booking_Req
ننشدك	I-Booking_Req
وقتاه	B-Dep_Hour_Req
باش	B-Departure_Cpt
خروج	I-Departure_Cpt
آكسبراس	B-Train_Type


من	B-Origin
تونس	I-Origin
أوه	O
؟	B-Clarification_Req


أيه	B-Acceptance
من	B-Origin
تونس	I-Origin
أيه	B-Acceptance


خروج	B-Departure_Cpt
من	B-Origin
غادي	I-Origin
لربعة	B-Dep_hour
ونص	I-Dep_hour


يرحم_بوك	B-Politenesse


تران	B-Train
متاع	O
تونس	B-Destination
وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
؟	B-Clarification_Req


آكسبراس	B-Train_Type
تونس	B-Destination


آكسبراس	B-Train_Type
تونس	B-Destination


بالله	B-Politenesse
لربعه_ونص	B-Dep_hour


صرف	O
ما_عنديش	O


اسمع	O
معناه	B-Clarification_Req
كنفور	B-Train_Type
؟	B-Clarification_Req


وقتاه	B-Dep_Hour_Req
تونس	B-Destination
تو	B-Dep_hour
؟	B-Clarification_Req


وقتاه	B-Dep_Hour_Req
تونس	B-Destination
؟	B-Clarification_Req


الماضي_ساعه_ونص	B-Dep_hour


نجم	B-Booking_Req
نقص	I-Booking_Req
صفاقس	B-Origin
حمام_لنف	B-Destination


بون	O
نشوفلك	O
إذا	O
كان	O
عندي	O


سامحني	B-Politenesse
تران	B-Train
تطاوين	B-Destination
مثلا	O
لو	O
خروج	B-Departure_Cpt
خروج	I-Departure_Cpt
ساعتين_وربع	B-Dep_hour
في	B-Dep_hour
الليل	I-Dep_hour
؟	B-Clarification_Req


بقداه	B-Price_Req
تسكره	B-Ticket
هي	O


وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
تران	B-Train
هاذا	O


متلوي	B-Destination


نعم	B-Clarification_Req


آه	O
ماشيه	B-Departure_Cpt
الماضي_ساعه_ونص	B-Dep_hour
هكه	O
؟	B-Clarification_Req


مش	B-Clarification_Req
آكسبراس	B-Train_Type
هو	O
؟	B-Clarification_Req


وقتاه	B-Dep_Hour_Req
وصول	B-Arrival_Cpt
إلى	B-Destination
تونس	I-Destination
؟	B-Clarification_Req


خمسه	B-Fare
سافا	O


آ	O
كنفور	B-Class
ثم	B-Existence_Req
؟	B-Clarification_Req


آه	B-Clarification_Req


اسمعني	O
قابس	B-Destination
وقتاه	B-Dep_Hour_Req
؟	B-Clarification_Req


لربعه_ونص	B-Dep_hour
أوه	O


سلام	B-Begin_Greeting


آكسبراس	B-Train_Type
تونس	B-Destination
الماضي_ساعه_ونص	B-Dep_hour


بارك_الله_فيك	B-End_Greeting


سلام_عليكم	B-Begin_Greeting


بالله	B-Politenesse
وصول	B-Departure_Cpt
إلى	B-Destination
قربمباليه	I-Destination


الماضي_ساعه	B-Dep_hour
ال	O


المهمّ	B-Clarification_Req
وصول	B-Arrival_Cpt
إلى	B-Destination
قربمباليه	I-Destination


بارك_الله_فيك	B-Politenesse


تفضل	B-Politenesse
أي	I-Politenesse


صاحبي	B-Politenesse
تران	B-Train
قابس	B-Destination
وقتاه	B-Dep_Hour_Req
؟	B-Clarification_Req


تونس	B-Destination


بالله	O
تونس	B-Destination


سوسه	B-Destination


وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
تران	B-Train
؟	B-Clarification_Req


وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
؟	B-Clarification_Req


بالله	B-Politenesse
غدوه	B-Day
الصّباح	B-Dep_hour
؟	B-Clarification_Req


آه	B-Clarification_Req
؟	B-Clarification_Req


باهي	B-Acceptance
الخمسه_وخمسه	B-Train_Type


أيه	B-Acceptance


كنفور	B-Train_Type
هذا	O


تفضل	B-Politenesse


تران	B-Train
الماضي_ساعه	B-Dep_hour


تسكره	B-Ticket


معنديش	O


سلام_عليكم	B-Begin_Greeting


Je	O
ce	O
pas	O


تونس	B-Destination


سوسه	B-Destination
أيه	B-Acceptance


اسمع	O
تران	B-Train
لوحده	B-Ticket_Numbers
تسكره	B-Ticket
متاع	O
ألّي_روتور	B-Ticket_Type
قداه	O
تقعد	O
؟	B-Clarification_Req


باهي	B-Acceptance
أعطيني	B-Booking_Req
وحده	B-Ticket_Numbers


نابل	B-Destination
ألي_روتور	B-Ticket_Type


آه	B-Clarification_Req
؟	B-Clarification_Req


نابل	B-Destination
غادي	B-Destination
نقص	B-Booking_Req
من	B-Origin
غادي	I-Origin


ألي_روتور	B-Ticket_Type
أوه	O


وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
؟	B-Clarification_Req


سلام_عليكم	B-Begin_Greeting


بالله	B-Politenesse
أوّل	B-Dep_hour
تران	B-Train
الصباح	B-Dep_hour
وقتاه	B-Dep_Hour_Req
؟	B-Clarification_Req


الخمسه_وخمسه	B-Dep_hour
عشوينه	O
؟	B-Clarification_Req
ولّي	O
بعد	B-Dep_hour
السّته	I-Dep_hour


بقداه	B-Price_Req
طريفه	B-Price


و	B-Coordination
آخر	O
إلعادي	B-Train_Type
؟	B-Clarification_Req


بارك_الله_فيك	B-Politenesse


سلام	B-Begin_Greeting


بربي	B-Politenesse
يعيش_خويا	B-Politenesse
نحب	B-Booking_Req
نقص	I-Booking_Req
تسكره	B-Ticket
في	B-Train
تران	I-Train
متاع	B-Dep_hour
لربعه_ونص	I-Dep_hour


تونس	B-Destination


الله_يبارك	B-Politenesse


كنفور	B-Class


برميير	B-Class
كلاس	B-Class_Cpt
بقداه	B-Existence_Req
هي	O
؟	O


تونس	B-Destination


سطاش	B-Fare


علاه	B-Clarification_Req
شبيهم	O
مش	O
هكا	O
و	O
مره	O
ثمنطاش	B-Fare
؟	B-Clarification_Req


أيه	B-Acceptance


خاطر	O
ساعات	O
ثمنطاش	B-Fare


تسكره	B-Ticket
سوسه	B-Destination
لعشيه	B-Dep_hour
السته	B-Dep_hour
و	O


برميير	B-Class
كلاس	B-Class_Cpt
أوه	O
؟	B-Clarification_Req


أي	B-Politenesse
تفضل	I-Politenesse


سلام	B-Begin_Greeting


بربي	B-Politenesse
غدوه	B-Day
الصباح	B-Dep_hour
أوّل	B-Dep_hour
تران	I-Dep_hour
وقتاه	B-Dep_Hour_Req
؟	B-Clarification_Req


ولي	O
بعد	B-Dep_hour
؟	B-Clarification_Req


الخمسه_وخمسه	B-Dep_hour
وقتاه	B-Dep_Hour_Req
وصول	B-Arrival_Cpt
؟	B-Clarification_Req


سامحني	B-Politenesse
؟	B-Clarification_Req


آ	O


خلينا	O
على	O
عادي	B-Train_Type
و	B-Coordination
اعملّي	B-Booking_Req
ألي_روتور	B-Ticket_Type


لا	B-Rejection
أعطيني	B-Booking_Req
كنفور	B-Train_Type


باهي	B-Acceptance
وقتاه	B-Dep_Hour_Req
روتور	B-Arrival_Cpt
من	B-Origin
تونس	I-Origin
لعشيه	B-Dep_hour
؟	B-Clarification_Req


نعم	B-Clarification_Req
؟	B-Clarification_Req


لا	B-Rejection
لا	I-Rejection
في	B-Dep_hour
نصف_النهار	I-Dep_hour
لوقات	B-Hour_Cpt


خروج	B-Departure_Cpt
من	B-Origin
غادي	I-Origin
لربعه_ونص	B-Dep_hour
؟	B-Clarification_Req


وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
تران	B-Train
؟	B-Clarification_Req


نعم	B-Clarification_Req
؟	B-Clarification_Req


برميير	B-Class


وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
هو	O
تران	B-Train
؟	B-Clarification_Req


تران	B-Train
تونس	B-Destination
وقتاه	B-Dep_Hour_Req
؟	B-Clarification_Req


الماضي_ساعه_ونص	B-Dep_hour
مرسي	B-End_Greeting


تران	B-Train
متاع	O
تونس	B-Destination
بالله	B-Politenesse


وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
تران	B-Train
؟	B-Clarification_Req


الماضي_ساعه_ونص	B-Dep_hour


سلام	B-Begin_Greeting


آ	O
ثم	B-Existence_Req
تران	B-Train
آكسبراس	B-Train_Type
إلى	B-Destination
تونس	I-Destination
قلعه_الصغيره	B-Destination
؟	B-Clarification_Req


وقتاه	B-Dep_Hour_Req
بالضبط	O
؟	B-Clarification_Req


ولّي	B-Train
امبعد	B-Dep_hour
؟	B-Clarification_Req


مرسي	B-Politenesse


الغريبه	B-Destination


الغريبه	B-Destination


آ	O
ألي_روتور	B-Ticket_Type
برميير	B-Class
كلاس	B-Class_Cpt
تونس	B-Destination


آ	O
زوز	O
برسون	O
بقداه	B-Price_Req
؟	B-Clarification_Req


زوز	O
برسون	O
؟	B-Clarification_Req


بش	B-Booking_Req
نقص	I-Booking_Req
غدوه	B-Day
آ	O
آن	O
فهمتك	O


ألي_روتور	B-Ticket_Type
معناتها	B-Clarification_Req
بالرميز	O
؟	B-Clarification_Req


قداه	B-Dep_Hour_Req
نزيدك	O
يعني	B-Clarification_Req
؟	B-Clarification_Req


زوز	B-Ticket_Numbers


الماضي_ساعه_ونص	B-Dep_hour
؟	B-Clarification_Req


وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
هذاكا	B-Train
؟	B-Clarification_Req


بالله	B-Politenesse
قداه	B-Price_Req
الركوب	B-Departure_Cpt
إلى	B-Destination
تونس	I-Destination
؟	B-Clarification_Req


الركوب	B-Departure_Cpt
إلى	B-Destination
تونس	I-Destination
بقداه	B-Price_Req
؟	B-Clarification_Req


سلام_عليكم	B-Begin_Greeting


زوز	B-Ticket_Numbers
نابل	B-Destination


بير_بورقبه	B-Destination
كهو	B-Clarification_Req
؟	B-Clarification_Req


بقداه	B-Price_Req
تونس	B-Destination
سلام_عليكم	B-End_Greeting


سلام_عليكم	B-Begin_Greeting


بالله	B-Politenesse
آكسبراس	B-Train_Type
وقتاه	B-Dep_Hour_Req
؟	B-Clarification_Req


وقتاه	B-Arr_Hour_Req
وصول	B-Arrival_Cpt
غادي	B-Destination
؟	B-Clarification_Req


ولّي	B-Train
خروج	B-Departure_Cpt
تو	B-Dep_hour
وقتاه	B-Dep_Hour_Req
؟	B-Clarification_Req


اعطيني	B-Booking_Req
تسكره	B-Ticket


متاع	B-Dep_hour
الماضي_ساعه_ونص	I-Dep_hour


مكتوبه	O
غادي	O
روميز	O
بخمستاشن_ألف	B-Fare
؟	B-Clarification_Req


روميز	O
بخمستاش	B-Fare
ألف	I-Fare


تران	B-Train
تونس	B-Destination


ما	B-Existence_Req
ثم	I-Existence_Req
تو	B-Dep_hour
؟	B-Clarification_Req


تونس	B-Destination


من	B-Origin
هونيا	I-Origin
معناها	B-Clarification_Req
صفاقس	B-Origin
تونس	B-Destination


الماضي_ساعه_ونص	B-Dep_hour
؟	B-Clarification_Req
متاع	B-Dep_hour
القايله	I-Dep_hour
؟	B-Clarification_Req


ثم	B-Existence_Req
وقت	B-Hour_Cpt
آخر	O


مذبيّه	O
نعرف	B-Clarification_Req
نهار_كامل	B-Dep_hour


مذبيّه	O
نعرف	B-Clarification_Req
متاع	B-Dep_hour
نهار_كامل	I-Dep_hour


وقتاه	B-Dep_Hour_Req
تران	B-Train
تونس	B-Destination
؟	B-Clarification_Req


ثلاثه	B-Ticket_Numbers
إلي	O
عندي	O
بنيه	O
عمرها	O
عشره	O
شهور	O


متخلّصش	B-Clarification_Req
؟	B-Clarification_Req


زوز	B-Ticket_Numbers


سلام	B-Begin_Greeting


وحده	B-Ticket_Numbers


سلام_عليكم	B-Begin_Greeting


تو	B-Dep_hour
ماشيه	B-Departure_Cpt
إلى	B-Destination
تونس	I-Destination


وقت	B-Hour_Cpt
وقتاه	B-Dep_Hour_Req
؟	B-Clarification_Req


باهي	B-Acceptance
بربي	B-Politenesse
برميير	B-Class
كلاس	B-Class_Cpt


وحده	B-Ticket_Numbers
إلى	B-Destination
تونس	I-Destination


تونس	B-Destination


معنديش	O


تران	B-Train
الماضي_ساعه_ونص	B-Dep_hour
وقتاه	B-Dep_Hour_Req
وصول	B-Arrival_Cpt
بالله	B-Politenesse
إلى	B-Destination
تونس	I-Destination
؟	B-Clarification_Req


A	B-Clarification_Req
peu	I-Clarification_Req
près	I-Clarification_Req
خاتر	O


بير_بورقبه	B-Destination


بير_بورقبه	B-Destination


بقداه	B-Price_Req
بير_بورقبه	B-Destination


تونس	B-Destination


وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
تران	B-Train
؟	B-Clarification_Req


نعم	B-Clarification_Req
؟	B-Clarification_Req


ونص	B-Dep_hour


زوز	B-Ticket_Numbers
سوسه	B-Destination


القلعه	B-Destination
!	O


ما	B-Arrival_Cpt
يمشيش	I-Arrival_Cpt
لاقار	B-Destination
متاع	I-Destination
سوسه	I-Destination
؟	B-Clarification_Req


ما	B-Arrival_Cpt
يمشيش	I-Arrival_Cpt
هذا	O
لاقار	B-Destination
متاع	I-Destination
سوسه	I-Destination
؟	B-Clarification_Req


تونس	B-Destination


تونس	B-Destination
أيه	B-Acceptance


زوز	B-Ticket_Numbers


الله_يبارك	B-Politenesse


اسمعني	O
آكسبراس	B-Train_Type
هذا	O
؟	B-Clarification_Req


وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
وليد	O
عمو	O
؟	B-Clarification_Req


أيه	O
علاه	B-Clarification_Req
؟	B-Clarification_Req


تونس	B-Destination
وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
؟	B-Clarification_Req


نعم	B-Clarification_Req
؟	B-Clarification_Req


عادي	B-Train_Type
؟	B-Clarification_Req


بقداه	B-Price_Req
؟	B-Clarification_Req


سوسه	B-Destination


بير_بورقبه	B-Destination


ثلاثه	B-Dep_hour
غير	I-Dep_hour


آكسبراس	B-Train_Type


باهي	B-Acceptance
ثم	B-Existence_Req
تو	B-Dep_hour
؟	B-Clarification_Req


الماضي_ساعه_ونص	B-Dep_hour
نقص	B-Booking_Req
آكسبراس	B-Train_Type
آكسبراس	B-Train_Type
آلي	B-Ticket_Type
روتور	I-Ticket_Type


نحب	B-Booking_Req
نرجع	B-Departure_Cpt
آكسبراس	B-Train_Type
معناها	B-Clarification_Req


باهي	B-Acceptance
بحول	B-Politenesse
الله	I-Politenesse


ثلاثه	B-Ticket_Numbers
إلى	B-Destination
تونس	I-Destination
آ	O
عادي	B-Ticket_Type
أوه	O


فمّّا	B-Existence_Req
آكسبراس	B-Train_Type
؟	B-Clarification_Req


ثم	B-Existence_Req
عادي	B-Train_Type
؟	B-Clarification_Req


الماضي_ساعه_ونص	B-Dep_hour
ثم	B-Existence_Req
؟	B-Clarification_Req


زوز	B-Ticket_Numbers
تسكره	B-Ticket
تونس	B-Destination
عادي	B-Ticket_Type


زوز	B-Ticket_Numbers
تسكره	B-Ticket
مش	B-Train_Type
في	I-Train_Type
آكسبراس	I-Train_Type
عادي	B-Train_Type


آه	B-Clarification_Req
؟	B-Clarification_Req


أيه	B-Acceptance


يعطيك_الصحه	B-Politenesse


الجم	B-Destination


الجم	B-Destination
الجم	B-Destination


القلعه	B-Destination


تسكره	B-Ticket
تسكره	B-Ticket
صفاقس	B-Origin
تونس	B-Destination


يرحم_والديك	B-Politenesse


سوسه	B-Destination


زوز	B-Ticket_Numbers


أيه	B-Acceptance
أيه	I-Acceptance


سوسه	B-Destination


تونس	B-Destination
أيه	B-Acceptance


ألي_روتور	B-Ticket_Type


نعم	B-Clarification_Req
؟	B-Clarification_Req


لا	B-Rejection
كنفور	B-Class


أيه	B-Acceptance


يعيشك	B-Politenesse


سلام	B-Begin_Greeting


تران	B-Train
وصول	B-Arrival_Cpt
إلى	B-Destination
تونس	I-Destination
وقتاه	B-Dep_Hour_Req
؟	B-Clarification_Req


وقتاه	B-Dep_Hour_Req
وصول	B-Arrival_Cpt
؟	B-Clarification_Req


سوسه	B-Destination
برميير	B-Class


سوسه	B-Destination
برميير	B-Class


قلعه_الصغيره	B-Destination


النفيضه	B-Destination
ثم	B-Existence_Req
؟	B-Clarification_Req


ما	B-Clarification_Req
وصول	I-Clarification_Req
؟	B-Clarification_Req


آآ	O
تونس	B-Destination


برميير	B-Class


القلعه	B-Destination
آ	O
سوسه	B-Destination
سوسه	B-Destination


لا	B-Rejection
لا	I-Rejection
القلعه	B-Destination


تونس	B-Destination


اعمل	O
بيها	O
قهوه	O
آهم	O
كعبتين	O
كراسون	O


سلام_عليكم	B-Begin_Greeting


زوز	B-Ticket_Numbers
تونس	B-Destination


سلام	B-Begin_Greeting


تونس	B-Destination


وقتاه	B-Dep_Hour_Req
خروج	B-Departure_Cpt
هوا	B-Train
؟	B-Clarification_Req


سلام_عليكم	B-Begin_Greeting


تراه	O
بالله	B-Politenesse
.....	O
تسكره	B-Ticket
إلى	B-Destination
تونس	I-Destination


هات	B-Booking_Req
زوز	B-Ticket_Numbers
هات	B-Booking_Req
زوز	B-Ticket_Numbers


بقداه	B-Price_Req
هي	O
؟	B-Clarification_Req


اسمع	O
روتور	B-Departure_Cpt
من	B-Origin
تونس	I-Origin
وقتاه	B-Dep_Hour_Req
هي	O
؟	B-Clarification_Req


وقتاه	B-Dep_Hour_Req
هو	O
روتور	B-Departure_Cpt
؟	B-Clarification_Req


نعم	B-Clarification_Req
؟	B-Clarification_Req


سلام_عليكم	B-Begin_Greeting


بالله	B-Politenesse
تران	B-Train
غدوه	B-Day
صباح	B-Dep_hour
وقتاه	B-Dep_Hour_Req
؟	B-Clarification_Req


أ	O
إلى	B-Destination
تونس	I-Destination


و	B-Coordination
شنو	B-Clarification_Req
آخر	I-Clarification_Req
؟	B-Clarification_Req


خمسه	B-Dep_hour
وخمسه	I-Dep_hour
لسبعه_غير_درجين	B-Dep_hour
...	O
الصغيره	B-Ticket_Type


الله	B-Politenesse
يرحم_والديك	I-Politenesse


عادي	B-Train_Type
هذا	B-Clarification_Req
؟	B-Clarification_Req


نعم	B-Clarification_Req
؟	B-Clarification_Req


بارك_الله_فيك	B-Politenesse


تونس	B-Origin
صفاقس	B-Destination
آ	O
غدوه	B-Day


آه	B-Clarification_Req


غدوه	B-Day
الماضي_ساعه	B-Dep_hour
أيه	B-Acceptance


صفاقس	B-Origin
تونس	B-Destination


أيه	B-Acceptance
ثم	B-Existence_Req
تران	B-Train
غدوه	B-Day
؟	B-Clarification_Req


اقلب	O
اقلب	O


انجّم	B-Booking_Req
نقص	I-Booking_Req
؟	B-Clarification_Req


غدوه	B-Day
أيه	B-Acceptance


غدوه	B-Day
غدوه	I-Day


بالله	B-Politenesse
قابس	B-Destination


أربعه	B-Dep_hour
ونص	I-Dep_hour


سلام	B-Begin_Greeting


تونس	B-Destination
بالله	B-Politenesse


بالله	B-Politenesse
معلم	B-Politenesse
آ	O
تونس	B-Destination


لا	B-Rejection
لا	I-Rejection
إلي	B-Train
بعد	B-Dep_hour


الماضي_ثلاثه	B-Dep_hour
بعد	B-Dep_hour


وصول	B-Arrival_Cpt
في	B-Destination
سوسه	I-Destination
ولاّ	B-Choice
لا	B-Rejection
؟	B-Clarification_Req


سلام_عليكم	B-Begin_Greeting


الله_يعينك	B-Politenesse


وحده	B-Ticket_Numbers
كنفور	B-Class


وصول	B-Arrival_Cpt
ولا	B-Choice
مازال	O
؟	B-Clarification_Req


وصول	B-Arrival_Cpt
ولا	B-Choice
مازال	O
؟	B-Clarification_Req


آه	B-Clarification_Req
؟	B-Clarification_Req


سلام	B-Begin_Greeting
بالله	B-Politenesse
ألي_روتور	B-Ticket_Type
تونس	B-Destination


تو	B-Dep_hour
الماضي_ساعه	B-Dep_hour
وسبعه	I-Dep_hour
خروج	B-Departure_Cpt
؟	B-Clarification_Req


واحد_وعشرين	B-Fare
؟	B-Clarification_Req


ألي_روتور	B-Ticket_Type
هاذايا	B-Clarification_Req
؟	B-Clarification_Req


سلام_عليكم	B-Begin_Greeting
.....	O


تونس	B-Destination
بربي	B-Politenesse


إلي	O
تحب	O


سلام	B-Begin_Greeting
الجم	B-Destination
ميليتار	B-Ticket_Type


الجم	B-Destination
ميليتار	B-Ticket_Type


سلام_عليكم	B-Begin_Greeting


سوسه	B-Destination


كارت	B-Ticket_Type


كارت	B-Ticket_Type
نجم	B-Booking_Req
أعمل	I-Booking_Req
؟	B-Clarification_Req


باهي	B-Acceptance
أعطيني	B-Booking_Req
زوز	B-Ticket_Numbers
تسكره	B-Ticket
عادي	B-Ticket_Type
وبرّا	O


أعطيني	B-Booking_Req
تسكره	B-Ticket
ألي_روتور	B-Ticket_Type
دوزييم	B-Class
كلاس	B-Class_Cpt


إلى	B-Destination
تونس	I-Destination


تسكره	B-Ticket
عادي	B-Ticket_Type
دوزييم	B-Class
كلاس	B-Class_Cpt
زاده	O


وحده	B-Ticket_Numbers
لا	B-Ticket_Type
روتور	I-Ticket_Type
أيه	B-Acceptance


أيه	B-Acceptance


عادي	B-Class
دوزييم	B-Class
كلاس	B-Class_Cpt


ثلاثه_وثلاثين	B-Fare
؟	B-Clarification_Req


كارت	B-Ticket_Type
شنيّه	B-Clarification_Req
باش	I-Clarification_Req
؟	B-Clarification_Req


بطاقه_تعريف	O
و	B-Coordination
تصويره	O


كهو	B-Clarification_Req


قابس	B-Destination


مفمّاش	B-Existence_Req
تران	B-Train
أخرى	O
باهي	B-Acceptance
؟	B-Clarification_Req


أيه	B-Acceptance


آه	O
سوسه	B-Destination
وقتاه	B-Dep_Hour_Req
غدوه	B-Day
؟	B-Clarification_Req


أما	B-Dep_Hour_Req
وقت	I-Dep_Hour_Req
؟	B-Clarification_Req


ومن	B-Dep_hour
بعد	I-Dep_hour
ثم	B-Existence_Req
؟	B-Clarification_Req


كان	O
الخمسه_وخمسه	B-Dep_hour
و	B-Coordination
لحداش	B-Dep_hour
متاع	B-Dep_hour
النهار	I-Dep_hour
آكسبراس	B-Train_Type
أوه	O
؟	B-Clarification_Req


عادي	B-Class


رزرفسيون	B-Booking_Req


وحده	B-Ticket_Numbers
إلى	B-Destination
تونس	I-Destination
بقداه	B-Price_Req


برميير	B-Class
كلاس	B-Class_Cpt


تونس	B-Destination


ميه	B-Fare
قداه	B-Price_Req


مية	B-Fare
فرنك	I-Fare


بالاهي	B-Politenesse
روتور	B-Ticket_Type
يعيشك	B-Politenesse


تونس	B-Destination


معنديش	O
دينار	B-Fare


تران	B-Train
إلى	B-Destination
تونس	I-Destination
وقتاه	B-Dep_Hour_Req
؟	B-Clarification_Req


الماضي_ساعه_ونص	B-Dep_hour


اسمع	O
بالله	B-Politenesse
لوقات	B-Hour_Cpt
هذا	O
يتمادى	O
على	O
طول	O


بقداه	B-Price_Req
تسكره	B-Ticket
؟	B-Clarification_Req


بقداه	B-Price_Req
بقداه	B-Price_Req
؟	B-Clarification_Req


تونس	B-Destination
تونس	B-Destination


تونس	B-Destination
لا	B-Ticket_Type
روتور	I-Ticket_Type


معنديش	O


زوز	B-Ticket_Numbers
تونس	B-Destination


تران	B-Train
سوسه	B-Destination


2	B-Ticket_Numbers
تسكره	I-Ticket_Numbers


متاع	B-Destination
قابس	I-Destination
ألي	B-Ticket_Type
خروج	B-Departure_Cpt
تو	B-Dep_hour
؟	B-Clarification_Req


متلوي	B-Destination
........	O


دينار_وخمسميه	B-Fare


الجم	B-Destination


ثم	B-Existence_Req
تران	B-Train
تو	B-Dep_hour
إلى	B-Destination
سوسه	I-Destination
؟	B-Clarification_Req


باهي	B-Acceptance
تفضل	B-Politenesse
أي	I-Politenesse


وحده	B-Ticket_Numbers
أيه	B-Acceptance
باللهّ	B-Politenesse


بربي	B-Politenesse
ورقه	B-Hour_Cpt
متاع	I-Hour_Cpt
لوقات	I-Hour_Cpt


تونس	B-Destination


وحده	B-Ticket_Numbers
حمام_لنف	B-Destination


سلام	B-Begin_Greeting


بالله	B-Politenesse
نحب	B-Clarification_Req
نسأل	I-Clarification_Req
نهار	B-Day
لحد	I-Day
إنشا_الله	B-Politenesse
لو	B-Day
ديز	I-Day
ويت	I-Day
le	B-Day
dix	I-Day
huit	I-Day


أيه	O
جيت	B-Clarification_Req
نعرف	I-Clarification_Req
لوقات	B-Hour_Cpt
هاك	O
علاه	O


الصباح	B-Dep_hour


آ	O
باهي	B-Acceptance
أوكيه	B-Acceptance




قابس	B-Destination
وقتاه	B-Dep_Hour_Req
؟	B-Clarification_Req


في	B-Dep_hour
الليل	I-Dep_hour
في	B-Dep_hour
الليل	I-Dep_hour


ساعتين	B-Dep_hour
؟	B-Clarification_Req
وبعدو	B-Dep_hour


مازال	B-Existence_Req
تران	B-Train
سوسه	B-Destination
؟	B-Clarification_Req


مرسي	B-Politenesse


سلام_عليكم	B-Begin_Greeting
بالله	B-Politenesse
ورقه	B-Hour_Cpt


يعني	B-Clarification_Req
إلى	B-Destination
تونس	I-Destination
لحداش_وربع	B-Dep_hour


و	B-Coordination
الماضي_ساعه_ونص	B-Dep_hour
؟	B-Clarification_Req


أيه	B-Acceptance
غدوه	B-Day
؟	B-Clarification_Req


أيه	B-Acceptance


واضح	B-Acceptance
أي	I-Acceptance


الكل	O
كيف_كيف	O
أماهو	B-Clarification_Req
منهم	I-Clarification_Req
آكسبراس	B-Train_Type


هذاي	B-Clarification_Req
آكسبراس	B-Train_Type


بالله	B-Politenesse
سامحني	B-Politenesse
تران	B-Train
لحداش_ودرجين	B-Dep_hour
آكسبراس	B-Train_Type
ولا	B-Choice


عادي	B-Train_Type


تونس	B-Destination


أيه	B-Acceptance


أيه	B-Acceptance
أيه	I-Acceptance


لحداش_وربع	B-Dep_hour
هو	O
وصول	B-Arrival_Cpt


عسلامة	B-Begin_Greeting


بالله	B-Politenesse
عندي	O
ولدي	O
يحب	B-Booking_Req
يعمل	I-Booking_Req
كارت	B-Ticket_Type


تران	B-Train
نشا_الله	B-Politenesse
غدوه	B-Day
خروج	B-Departure_Cpt
إلى	B-Destination
تونس	I-Destination
وقتاه	B-Dep_Hour_Req
الصباح	B-Dep_hour


و	B-Coordination
بعد	B-Dep_hour


معناتها	B-Clarification_Req
آكسبراس	B-Train_Type
وصول	B-Arrival_Cpt
في	B-Destination
حمام_لنف	I-Destination
ولا	B-Choice
مياقفش	B-Arrival_Cpt


مياقفش	B-Arrival_Cpt
السبعه_غير_درجين	B-Dep_hour


و	B-Coordination
بعد	B-Dep_hour
حتى	B-Dep_Hour_Req
